pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"03","005","999",14,11,7.85699997e+01,2118,9.95800018e+01,1984,9.36699982e+01,134,6.32999992e+00,7,3.30000013e-01,2,9.00000036e-02,3680,2127,5.77999992e+01,,0,,6.64700012e+01,"9997",26,1.30999994e+00
"03","006","029",13,12,9.23099976e+01,2051,9.85599976e+01,1841,8.97600021e+01,210,1.02399998e+01,24,1.14999998e+00,6,2.89999992e-01,3565,2081,5.83699989e+01,,0,,6.44700012e+01,"9997",17,9.20000017e-01
"03","006","037",22,19,8.63600006e+01,4124,9.94199982e+01,3831,9.29000015e+01,293,7.09999990e+00,21,5.09999990e-01,3,7.00000003e-02,6535,4148,6.34700012e+01,,0,,7.35199966e+01,"9997",32,8.39999974e-01
"03","006","999",35,31,8.85699997e+01,6175,9.91299973e+01,5672,9.18499985e+01,503,8.14999962e+00,45,7.20000029e-01,9,1.40000001e-01,10100,6229,6.16699982e+01,,0,,7.02300034e+01,"9997",64,1.13000000e+00
"03","007","018",14,12,8.57099991e+01,2612,9.98499985e+01,2438,9.33399963e+01,174,6.65999985e+00,3,1.09999999e-01,1,3.99999991e-02,4019,2616,6.50899963e+01,,0,,7.67600021e+01,"9997",25,1.02999997e+00
"03","007","999",14,12,8.57099991e+01,2612,9.98499985e+01,2438,9.33399963e+01,174,6.65999985e+00,3,1.09999999e-01,1,3.99999991e-02,4019,2616,6.50899963e+01,,0,,7.67600021e+01,"9997",25,1.02999997e+00
"03","008","033",76,70,9.21100006e+01,13917,9.78600006e+01,13087,9.40400009e+01,830,5.96000004e+00,282,1.98000002e+00,22,1.50000006e-01,24370,14221,5.83499985e+01,,0,,6.30800018e+01,"9997",305,2.32999992e+00
"03","008","999",76,70,9.21100006e+01,13917,9.78600006e+01,13087,9.40400009e+01,830,5.96000004e+00,282,1.98000002e+00,22,1.50000006e-01,24370,14221,5.83499985e+01,,0,,6.30800018e+01,"9997",305,2.32999992e+00
"03","009","010",33,28,8.48499985e+01,6017,9.82500000e+01,5709,9.48799973e+01,308,5.11999989e+00,104,1.70000005e+00,3,5.00000007e-02,10702,6124,5.72200012e+01,,0,,6.77699966e+01,"9997",158,2.76999998e+00
"03","009","999",33,28,8.48499985e+01,6017,9.82500000e+01,5709,9.48799973e+01,308,5.11999989e+00,104,1.70000005e+00,3,5.00000007e-02,10702,6124,5.72200012e+01,,0,,6.77699966e+01,"9997",158,2.76999998e+00
"03","010","014",5,5,1.00000000e+02,694,9.88600006e+01,650,9.36600037e+01,44,6.34000015e+00,8,1.13999999e+00,0,0.00000000e+00,1110,702,6.32400017e+01,,0,,6.32400017e+01,"9997",9,1.38000000e+00
"03","010","015",2,2,1.00000000e+02,420,1.00000000e+02,411,9.78600006e+01,9,2.14000010e+00,0,0.00000000e+00,0,0.00000000e+00,584,420,7.19199982e+01,,0,,7.19199982e+01,"9997",3,7.30000019e-01
"03","010","017",8,7,8.75000000e+01,980,9.81999969e+01,950,9.69400024e+01,30,3.05999994e+00,17,1.70000005e+00,1,1.00000001e-01,1721,998,5.79900017e+01,,0,,6.99899979e+01,"9997",23,2.42000008e+00
"03","010","024",4,4,1.00000000e+02,920,9.88199997e+01,889,9.66299973e+01,31,3.36999989e+00,11,1.17999995e+00,0,0.00000000e+00,1225,931,7.60000000e+01,,0,,7.60000000e+01,"9997",6,6.70000017e-01
"03","010","999",19,18,9.47399979e+01,3014,9.87900009e+01,2900,9.62200012e+01,114,3.77999997e+00,36,1.17999995e+00,1,2.99999993e-02,4640,3051,6.57500000e+01,,0,,7.02200012e+01,"9997",41,1.40999997e+00
"03","011","019",12,10,8.33300018e+01,2220,9.93300018e+01,2082,9.37799988e+01,138,6.21999979e+00,14,6.29999995e-01,1,3.99999991e-02,3365,2235,6.64199982e+01,,0,,7.92799988e+01,"9997",12,5.79999983e-01
"03","011","030",15,13,8.66699982e+01,2441,9.65999985e+01,2157,8.83700027e+01,284,1.16300001e+01,23,9.10000026e-01,63,2.49000001e+00,4400,2527,5.74300003e+01,,0,,6.41699982e+01,"9997",34,1.58000004e+00
"03","011","036",3,3,1.00000000e+02,796,9.82699966e+01,779,9.78600006e+01,17,2.14000010e+00,14,1.73000002e+00,0,0.00000000e+00,1021,810,7.93300018e+01,,0,,7.93300018e+01,"0033",1,1.29999995e-01
"03","011","999",30,26,8.66699982e+01,5457,9.79400024e+01,5018,9.19599991e+01,439,8.03999996e+00,51,9.20000017e-01,64,1.14999998e+00,8786,5572,6.34199982e+01,,0,,7.16399994e+01,"9997",62,1.24000001e+00
"03","012","001",9,9,1.00000000e+02,1779,9.95000000e+01,1721,9.67399979e+01,58,3.25999999e+00,8,4.49999988e-01,1,5.99999987e-02,2506,1788,7.13499985e+01,,0,,7.13499985e+01,"9997",9,5.19999981e-01
"03","012","003",40,39,9.75000000e+01,7611,9.72399979e+01,6938,9.11600037e+01,673,8.84000015e+00,199,2.53999996e+00,17,2.19999999e-01,12533,7827,6.24500008e+01,,0,,6.34300003e+01,"9997",183,2.64000010e+00
"03","012","999",49,48,9.79599991e+01,9390,9.76600037e+01,8659,9.22200012e+01,731,7.78000021e+00,207,2.15000010e+00,18,1.89999998e-01,15039,9615,6.39300003e+01,,0,,6.47600021e+01,"9997",197,2.27999997e+00
"03","013","005",35,34,9.71399994e+01,6782,9.81100006e+01,6340,9.34800034e+01,442,6.51999998e+00,125,1.80999994e+00,6,9.00000036e-02,11707,6913,5.90499992e+01,,0,,6.08400002e+01,"9997",151,2.38000011e+00
"03","013","007",5,5,1.00000000e+02,641,9.93799973e+01,634,9.89100037e+01,7,1.09000003e+00,4,6.20000005e-01,0,0.00000000e+00,1274,645,5.06300011e+01,,0,,5.06300011e+01,"0215",1,1.59999996e-01
"03","013","011",4,4,1.00000000e+02,553,9.85699997e+01,529,9.56600037e+01,24,4.34000015e+00,8,1.42999995e+00,0,0.00000000e+00,1202,561,4.66699982e+01,,0,,4.66699982e+01,"9997",5,9.49999988e-01
"03","013","016",8,8,1.00000000e+02,1740,9.75299988e+01,1582,9.09199982e+01,158,9.07999992e+00,43,2.41000009e+00,1,5.99999987e-02,2484,1784,7.18199997e+01,,0,,7.18199997e+01,"9997",16,1.00999999e+00
"03","013","020",4,4,1.00000000e+02,778,9.91100006e+01,750,9.64000015e+01,28,3.59999990e+00,7,8.89999986e-01,0,0.00000000e+00,1377,785,5.70099983e+01,,0,,5.70099983e+01,"9997",7,9.30000007e-01
"03","013","021",5,5,1.00000000e+02,862,9.94199982e+01,842,9.76800003e+01,20,2.31999993e+00,5,5.79999983e-01,0,0.00000000e+00,1212,867,7.15299988e+01,,0,,7.15299988e+01,"9997",13,1.53999996e+00
"03","013","022",3,3,1.00000000e+02,344,9.71800003e+01,327,9.50599976e+01,17,4.94000006e+00,10,2.81999993e+00,0,0.00000000e+00,961,354,3.68400002e+01,,0,,3.68400002e+01,"0216",3,8.70000005e-01
"03","013","025",2,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,669,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"03","013","034",5,5,1.00000000e+02,502,9.86200027e+01,467,9.30299988e+01,35,6.96999979e+00,7,1.38000000e+00,0,0.00000000e+00,1310,509,3.88499985e+01,,0,,3.88499985e+01,"9997",8,1.71000004e+00
"03","013","999",71,68,9.57699966e+01,12202,9.82600021e+01,11471,9.40100021e+01,731,5.98999977e+00,209,1.67999995e+00,7,5.99999987e-02,22196,12418,5.59500008e+01,,0,,5.86199989e+01,"9997",223,1.94000006e+00
"03","014","004",4,4,1.00000000e+02,561,9.92900009e+01,539,9.60800018e+01,22,3.92000008e+00,3,5.29999971e-01,1,1.80000007e-01,1229,565,4.59700012e+01,,0,,4.59700012e+01,"0215",2,3.60000014e-01
"03","014","999",4,4,1.00000000e+02,561,9.92900009e+01,539,9.60800018e+01,22,3.92000008e+00,3,5.29999971e-01,1,1.80000007e-01,1229,565,4.59700012e+01,,0,,4.59700012e+01,"0215",2,3.60000014e-01
"03","015","009",21,17,8.09499969e+01,3376,9.88000031e+01,3192,9.45500031e+01,184,5.44999981e+00,41,1.20000005e+00,0,0.00000000e+00,6220,3417,5.49399986e+01,,0,,6.56100006e+01,"9997",9,2.80000001e-01
"03","015","032",39,37,9.48700027e+01,7071,9.77600021e+01,6635,9.38300018e+01,436,6.17000008e+00,136,1.88000000e+00,26,3.60000014e-01,11849,7233,6.10400009e+01,,0,,6.41500015e+01,"9997",102,1.53999996e+00
"03","015","999",60,54,9.00000000e+01,10447,9.80899963e+01,9827,9.40699997e+01,620,5.92999983e+00,177,1.65999997e+00,26,2.39999995e-01,18069,10650,5.89399986e+01,,0,,6.46100006e+01,"9997",111,1.13000000e+00
"03","016","027",16,16,1.00000000e+02,3012,9.55000000e+01,2443,8.11100006e+01,569,1.88899994e+01,99,3.14000010e+00,43,1.36000001e+00,4612,3154,6.83899994e+01,,0,,6.83899994e+01,"9997",35,1.42999995e+00
"03","016","028",46,44,9.56500015e+01,10240,9.78499985e+01,9338,9.11900024e+01,902,8.81000042e+00,158,1.50999999e+00,67,6.39999986e-01,15498,10465,6.75199966e+01,,0,,7.06699982e+01,"9997",122,1.30999994e+00
"03","016","999",62,60,9.67699966e+01,13252,9.73099976e+01,11781,8.89000015e+01,1471,1.11000004e+01,257,1.88999999e+00,110,8.10000002e-01,20110,13619,6.77200012e+01,,0,,7.01299973e+01,"9997",157,1.33000004e+00
"03","999","999",978,910,9.30500031e+01,182818,9.81200027e+01,171508,9.38099976e+01,11310,6.19000006e+00,3105,1.66999996e+00,399,2.09999993e-01,311027,186322,5.99099998e+01,,0,,6.41299973e+01,"9997",3547,2.06999993e+00
"04","001","112",3254,3139,9.64700012e+01,728906,9.70199966e+01,718375,9.85599976e+01,10531,1.44000006e+00,21520,2.85999990e+00,835,1.09999999e-01,1109883,751261,6.76900024e+01,,0,,7.01600037e+01,"9997",73794,1.02700005e+01
